TimeStamp,GSR Data,ECG Data,EMG Data,Acc1 X,Acc1 Y,Acc1 z,Acc2 X,Acc2 Y,Acc2 z
2742,475,431,504,15612,-5424,3260,4312,4232,-15160
2747,475,490,521,15584,-5460,3272,4296,4200,-15140
2753,475,598,546,15596,-5340,3292,4252,4228,-15260
2758,475,742,570,15532,-5404,3148,4260,4188,-15148
2764,475,836,583,15556,-5436,3244,4296,4256,-15248
2770,475,833,572,15548,-5552,3344,4332,4144,-15184
2776,475,737,543,15580,-5496,3324,4396,4228,-15032
2782,475,611,509,15532,-5488,3252,4296,4168,-15208
2787,475,517,496,15452,-5392,3212,4376,4196,-15140
2793,475,466,491,15476,-5428,3276,4316,4164,-15172
2798,475,446,498,15528,-5552,3176,4248,4176,-15080
2804,475,439,496,15516,-5464,3244,4404,4144,-15188
2809,475,440,492,15548,-5488,3344,4312,4160,-15164
2816,475,443,498,15560,-5488,3416,4344,4204,-15072
2822,475,446,501,15572,-5392,3244,4228,4256,-15236
2827,475,448,497,15556,-5472,3372,4280,4112,-15224
2833,475,451,497,15548,-5464,3316,4272,4264,-15140
2838,475,455,505,15508,-5476,3216,4312,4296,-15108
2844,475,459,508,15484,-5552,3372,4352,4248,-15012
2849,474,463,507,15668,-5532,3248,4304,4160,-15232
2855,475,465,504,15592,-5460,3400,4368,4268,-15216
2862,474,469,507,15464,-5508,3244,4276,4252,-15084
2867,474,475,508,15576,-5460,3464,4316,4272,-15112
2873,475,480,506,15556,-5452,3372,4344,4220,-15248
2878,474,483,508,15608,-5428,3368,4336,4236,-15316
2884,474,485,512,15564,-5360,3192,4364,4192,-15092
2889,474,485,514,15568,-5500,3168,4352,4228,-15156
2895,475,487,505,15540,-5452,3400,4356,4216,-15308
2900,475,490,507,15548,-5496,3228,4244,4160,-15140
2907,475,493,515,15560,-5444,3192,4276,4228,-15184
2913,475,495,511,15612,-5412,3196,4380,4120,-15116
2918,475,498,518,15484,-5440,3136,4144,4152,-15240
2924,475,499,511,15556,-5536,3268,4284,4184,-15224
2929,475,499,512,15524,-5484,3228,4224,4096,-15064
2935,475,501,514,15548,-5576,3204,4168,4224,-15288
2940,475,502,520,15592,-5480,3224,4240,4188,-15248
2947,475,503,521,15612,-5520,3252,4348,4196,-15176
2952,475,506,509,15540,-5376,3448,4404,4268,-15116
2958,474,509,508,15548,-5488,3264,4224,4244,-15120
2964,474,513,515,15564,-5520,3312,4556,4148,-15248
2969,474,513,516,15676,-5416,3276,4304,4236,-15112
2975,474,513,518,15516,-5480,3324,4388,4172,-15148
2980,474,513,518,15560,-5500,3168,4496,4264,-15080
2987,474,511,515,15584,-5536,3168,4444,4148,-15176
2992,474,511,517,15580,-5488,3308,4344,4240,-15200
2998,474,512,528,15472,-5492,3196,4524,4208,-15228
3003,474,510,526,15680,-5436,3276,4396,4220,-15224
3009,474,508,517,15548,-5500,3180,4448,4172,-15196
3015,474,506,504,15524,-5484,3292,4176,3992,-15172
3020,474,503,507,15596,-5448,3332,4224,4156,-15088
3026,474,499,510,15576,-5480,3256,4256,4104,-15220
3032,474,496,505,15556,-5508,3100,4192,4240,-15160
3038,474,494,503,15616,-5480,3172,4276,4076,-15292
3043,474,493,500,15480,-5456,3408,4284,4192,-15148
3049,474,493,502,15612,-5436,3300,4208,4244,-15292
3055,474,495,502,15544,-5600,3388,4340,4216,-15040
3060,474,497,507,15568,-5488,3336,4324,4272,-15104
3066,474,496,507,15592,-5548,3324,4236,4252,-15076
3072,474,495,505,15676,-5524,3168,4216,4256,-15048
3078,474,495,504,15668,-5468,3348,4276,4252,-15096
3083,474,497,510,15652,-5436,3240,4236,4280,-15196
3089,474,499,501,15580,-5504,3352,4256,4288,-15192
3094,474,498,495,15552,-5416,3172,4312,4216,-15080
3100,474,500,495,15540,-5556,3224,4308,4308,-15164
3106,474,504,499,15584,-5452,3388,4256,4236,-15104
3111,474,506,503,15564,-5452,3264,4344,4236,-15152
3118,474,506,509,15628,-5484,3220,4288,4112,-15200
3123,474,504,508,15548,-5532,3472,4352,4128,-15152
3129,474,505,514,15548,-5532,3148,4244,4240,-15084
3134,474,505,507,15560,-5380,3204,4380,4188,-15192
3140,474,507,503,15576,-5416,3368,4228,4232,-15052
3145,474,508,505,15552,-5488,3348,4304,4160,-15176
3151,474,509,507,15600,-5452,3356,4304,4244,-15084
3158,474,508,504,15600,-5508,3284,4316,4208,-15048
3163,474,508,503,15600,-5448,3236,4372,4060,-15312
3169,474,506,504,15588,-5452,3252,4264,4200,-15232
3174,474,507,506,15628,-5476,3276,4244,4120,-14904
3180,474,508,510,15616,-5600,3180,4324,4080,-15204
3185,474,508,510,15484,-5584,3252,4304,4072,-15140
3191,474,510,520,15592,-5460,3300,4212,4048,-15208
3196,474,509,515,15532,-5460,3208,4264,4112,-15064
3203,474,509,505,15504,-5500,3176,4272,4008,-15140
3209,474,510,503,15556,-5404,3140,4256,4124,-15076
3214,474,509,502,15608,-5468,3328,4252,4136,-15232
3220,474,508,504,15656,-5336,3256,4404,4200,-15148
3225,474,507,505,15604,-5376,3336,4412,4136,-15124
3231,474,509,505,15588,-5436,3312,4320,4120,-15164
3236,474,509,503,15564,-5448,3232,4344,4204,-15172
3243,474,510,511,15556,-5380,3188,4372,4176,-14932
3248,474,510,511,15644,-5400,3232,4232,4224,-15272
3254,474,510,507,15580,-5448,3328,4320,4120,-15092
3260,474,509,513,15632,-5448,3256,4392,4188,-15164
3265,474,507,504,15500,-5568,3268,4464,4228,-15232
3271,474,505,501,15592,-5464,3360,4332,4208,-15104
3276,474,505,504,15520,-5400,3324,4224,4172,-15008
3282,474,508,508,15600,-5528,3228,4308,4148,-15152
3288,474,509,511,15580,-5564,3088,4304,4156,-15176
3294,474,511,507,15704,-5452,3320,4256,4232,-15200
3300,474,512,508,15524,-5444,3232,4272,4180,-15008
3305,474,510,511,15576,-5452,3208,4184,4148,-15228
3311,474,509,515,15580,-5584,3180,4236,4052,-15104
3316,474,510,512,15544,-5628,3188,4348,4128,-15096
3322,474,512,513,15492,-5476,3304,4432,4188,-15324
3328,474,515,512,15544,-5328,3212,4364,4172,-15104
3334,474,519,515,15760,-5504,3188,4264,4072,-15344
3339,474,523,513,15624,-5476,3068,4468,4064,-15644
3345,474,522,514,15676,-5408,3352,4424,4176,-15180
3351,474,523,518,15420,-5132,3276,4276,3984,-15288
3356,474,517,516,15572,-5392,3312,4284,4084,-15340
3362,474,512,509,15744,-5580,3408,4404,4120,-15116
3367,475,509,508,15716,-5556,3292,4284,4224,-15164
3374,475,504,511,15480,-5404,3324,4336,4168,-15044
3379,475,501,503,15496,-5540,3664,4364,4196,-14948
3385,475,500,503,15504,-5516,3232,4296,4284,-14880
3390,475,499,502,15664,-5520,2884,4220,4312,-14920
3396,475,500,505,15584,-5516,3348,4248,4192,-14848
3402,475,502,504,15512,-5356,3244,4032,4284,-15036
3407,475,502,499,15632,-5492,3272,4148,4168,-14992
3414,475,502,500,15688,-5500,3112,4232,4224,-15104
3419,475,502,502,15660,-5440,3168,4272,4160,-15272
3425,475,503,505,15616,-5348,3368,4264,4272,-15324
3430,475,505,505,15544,-5328,3332,4304,4092,-15332
3436,475,507,508,15644,-5556,3204,4296,4256,-15128
3441,475,506,504,15676,-5424,3360,4292,4152,-15192
3447,475,503,505,15504,-5488,3364,4180,4176,-15368
3453,475,496,501,15392,-5408,3316,4288,4276,-15112
3459,475,473,499,15648,-5492,3260,4248,4324,-15244
3465,475,436,498,15680,-5504,3208,4216,4168,-15112
3470,475,427,502,15636,-5488,3132,4240,4176,-15164
3476,475,484,515,15548,-5400,3152,4348,4120,-15164
3481,475,591,537,15524,-5428,3252,4364,4096,-15136
3487,475,734,565,15536,-5484,3324,4320,4184,-15240
3492,475,830,579,15616,-5408,3252,4236,4100,-15168
3499,475,830,570,15604,-5492,3300,4400,4068,-15040
3505,475,736,540,15584,-5440,3148,4348,4092,-15108
3510,475,611,505,15568,-5552,3252,4264,4076,-15200
3516,475,515,487,15656,-5476,3208,4232,4104,-15168
3521,475,463,485,15468,-5520,3164,4292,4132,-15192
3527,475,442,487,15448,-5600,3288,4192,4060,-15160
3532,475,434,489,15584,-5560,3304,4264,4100,-15168
3538,475,435,496,15604,-5476,3292,4224,4016,-15148
3545,475,438,492,15592,-5520,3464,4220,4032,-15184
3550,475,440,492,15624,-5536,3248,4264,4036,-15244
3556,475,443,491,15624,-5500,3244,4344,4132,-15128
3561,475,447,490,15544,-5552,3196,4272,4092,-15160
3567,475,453,494,15548,-5452,3296,4380,4080,-15128
3572,475,456,497,15568,-5476,3248,4376,4032,-14988
3578,474,460,498,15632,-5464,3184,4328,4008,-15064
3584,474,465,503,15468,-5484,3408,4324,4064,-15040
3590,474,466,499,15436,-5424,3204,4332,4116,-15088
3596,474,469,496,15600,-5464,3212,4376,4064,-15264
3601,474,474,500,15628,-5452,3068,4328,4084,-15192
3607,474,477,503,15656,-5420,3352,4240,4044,-15028
3612,474,479,503,15492,-5552,3348,4340,4192,-15348
3618,474,481,503,15572,-5520,3292,4180,4172,-15116
3623,474,483,501,15484,-5380,3364,4188,4136,-15108
3630,474,486,503,15560,-5500,3316,4268,4176,-15148
3635,474,487,506,15576,-5428,3308,4228,4092,-15120
3641,474,488,505,15560,-5464,3336,4284,4208,-15028
3647,474,490,502,15636,-5468,3256,4304,4104,-15056
3652,474,494,510,15556,-5516,3348,4236,4284,-15276
3658,474,497,511,15524,-5492,3260,4296,4148,-15172
3663,474,498,507,15584,-5516,3400,4176,4196,-15448
3670,474,498,502,15616,-5500,3256,4344,4076,-15112
3675,474,499,505,15464,-5544,3436,4256,4224,-15184
3681,474,500,509,15528,-5448,3320,4264,4088,-15148
3687,474,503,511,15600,-5452,3232,4244,4240,-15276
3692,474,506,507,15532,-5500,3280,4336,4124,-15328
3698,474,507,507,15548,-5540,3312,4316,4300,-15092
3703,474,506,510,15564,-5556,3240,4352,4232,-15132
3709,474,505,513,15548,-5484,3248,4320,4152,-15132
3715,474,506,510,15608,-5548,3236,4412,4208,-15052
3721,474,507,510,15544,-5448,3164,4380,4228,-15032
3726,474,507,510,15560,-5488,3332,4300,4240,-15192
3732,473,507,509,15600,-5492,3384,4320,4048,-15084
3738,474,505,509,15568,-5476,3336,4360,4136,-15132
3743,474,500,506,15556,-5492,3224,4500,4168,-15280
3749,474,496,502,15564,-5628,3284,4380,4256,-15124
3755,474,492,497,15560,-5496,3364,4356,4168,-15236
3761,474,489,498,15488,-5460,3200,4296,4092,-15236
3766,474,487,497,15596,-5416,3348,4192,4120,-15192
3772,474,488,497,15616,-5484,3228,4268,4176,-15288
3777,474,487,494,15512,-5464,3192,4268,4088,-15132
3783,474,488,495,15548,-5420,3232,4156,4180,-15128
3789,474,488,494,15592,-5508,3232,4208,4132,-15076
3794,474,490,493,15548,-5572,3452,4212,4212,-15140
3801,474,490,491,15600,-5340,3300,4280,4160,-15016
3806,474,493,492,15564,-5388,3376,4268,4244,-15084
3812,474,494,495,15560,-5436,3324,4292,4188,-15212
3817,474,493,495,15508,-5452,3080,4216,4152,-15204
3823,474,495,496,15556,-5392,3204,4340,4228,-15128
3829,474,498,497,15472,-5452,3300,4292,4168,-15184
3834,474,498,496,15532,-5436,3468,4340,4160,-15172
3841,474,499,498,15640,-5528,3240,4436,4104,-15148
3846,474,500,498,15548,-5516,3136,4284,4132,-15180
3852,474,501,499,15584,-5424,3268,4476,4128,-15064
3857,474,499,501,15500,-5512,3188,4296,4100,-15160
3863,474,499,500,15504,-5460,3336,4276,4036,-15208
3868,474,502,498,15540,-5440,3300,4272,4060,-15036
3874,474,505,499,15540,-5476,3108,4312,4184,-15180
3880,474,507,501,15632,-5424,3288,4296,4164,-15160
3886,474,506,503,15492,-5460,3364,4272,4120,-15268
3892,474,506,498,15508,-5396,3136,4364,4032,-15176
3897,474,505,499,15580,-5464,3204,4364,4172,-15132
3903,474,505,501,15632,-5556,3232,4312,4052,-15108
3908,474,505,503,15504,-5560,3352,4388,4136,-15176
3914,474,506,505,15488,-5472,3400,4380,4004,-15096
3919,474,508,501,15536,-5400,3356,4308,4216,-14904
3926,474,507,498,15612,-5440,3196,4368,4088,-15140
3932,474,506,499,15496,-5564,3312,4256,4024,-15092
3937,474,506,498,15584,-5368,3168,4308,4128,-15108
3943,474,507,499,15568,-5420,3196,4360,4096,-15276
3948,474,507,499,15548,-5476,3092,4272,4044,-15048
3954,474,505,500,15568,-5520,3336,4212,4076,-15212
3959,474,505,502,15632,-5428,3352,4264,4088,-15156
3965,473,505,499,15592,-5444,3428,4260,4192,-15160
3972,473,506,499,15504,-5500,3400,4276,4180,-15136
3977,473,505,501,15600,-5528,3204,4364,4128,-15180
3983,473,506,500,15664,-5432,3300,4272,4136,-15044
3988,473,507,499,15668,-5444,3240,4324,4188,-15132
3994,473,506,502,15628,-5484,3272,4264,4228,-15164
3999,473,506,504,15604,-5440,3316,4384,4120,-15176
4005,473,507,501,15500,-5544,3248,4196,4184,-15292
4011,473,508,500,15496,-5472,3212,4352,4100,-15192
4017,473,510,503,15524,-5536,3292,4312,4156,-15132
4023,473,510,505,15560,-5472,3360,4340,4040,-15156
4028,473,510,503,15520,-5520,3268,4396,4080,-15160
4034,473,511,502,15628,-5516,3216,4284,4132,-15136
4039,473,510,503,15556,-5432,3196,4364,4124,-15084
4045,473,512,505,15608,-5544,3324,4216,4160,-15144
4050,473,516,505,15584,-5536,3440,4256,4168,-15080
4057,473,520,510,15608,-5408,3248,4248,4068,-15148
4062,473,521,508,15604,-5464,3236,4260,4160,-15240
4068,473,520,508,15524,-5388,3224,4324,4108,-15132
4074,473,514,508,15508,-5404,3232,4352,4096,-15136
4079,473,508,503,15568,-5444,3396,4392,4168,-15216
4085,473,506,497,15584,-5544,3288,4240,4148,-15104
4090,473,503,495,15532,-5500,3376,4284,4116,-15060
4097,473,500,497,15576,-5472,3328,4244,4176,-15176
4102,473,500,494,15572,-5456,3328,4300,4164,-15096
4108,473,501,494,15576,-5408,3228,4236,4076,-15040
4113,473,502,497,15568,-5500,3116,4236,4156,-15160
4119,473,501,499,15644,-5484,3288,4376,4112,-15132
4125,473,499,498,15544,-5508,3280,4284,4204,-15104
4130,473,499,495,15576,-5436,3240,4392,4188,-15104
4136,473,499,494,15616,-5508,3288,4292,4136,-15136
4142,473,501,496,15452,-5440,3220,4364,4144,-15300
4148,473,502,495,15544,-5448,3296,4388,4132,-15320
4153,473,503,499,15536,-5436,3140,4264,4104,-15164
4159,473,505,499,15496,-5496,3432,4344,4068,-15164
4164,473,505,496,15556,-5428,3344,4212,4136,-15220
4170,473,496,494,15528,-5452,3256,4360,4184,-15092
4176,473,471,492,15608,-5476,3244,4224,4080,-15148
4182,473,435,494,15552,-5464,3380,4324,4072,-15280
4188,473,430,503,15604,-5492,3340,4280,4152,-15144
4193,473,493,515,15536,-5436,3384,4248,4148,-15264
4199,473,603,540,15568,-5464,3236,4308,4080,-15176
4204,473,748,559,15640,-5452,3352,4324,4072,-15168
4210,474,836,574,15596,-5444,3340,4328,4104,-15092
4215,474,826,564,15524,-5544,3268,4316,4052,-15120
4221,474,725,531,15548,-5492,3412,4304,4200,-15252
4228,474,598,497,15544,-5492,3360,4268,4216,-15036
4233,474,506,489,15540,-5476,3264,4392,4208,-15252
4239,474,457,485,15572,-5432,3272,4276,4072,-15212
4244,474,439,486,15544,-5552,3116,4284,4116,-15048
4250,474,435,490,15692,-5484,3252,4264,4084,-15292
4255,474,437,490,15592,-5528,3228,4336,4100,-15224
4261,474,441,489,15584,-5472,3348,4328,4132,-15164
4268,474,442,487,15600,-5416,3220,4260,4176,-15248
4273,474,445,491,15636,-5476,3144,4264,4184,-15408
4279,474,448,493,15528,-5504,3316,4268,4152,-15132
4284,474,453,493,15540,-5476,3156,4260,4136,-15148
4290,474,458,498,15616,-5424,3312,4172,4052,-15260
4295,474,462,500,15668,-5368,3152,4296,4048,-15128
4301,474,465,498,15532,-5576,3224,4268,4096,-15044
4306,474,467,499,15640,-5544,3212,4280,4032,-15180
4313,474,471,495,15616,-5356,3304,4312,4116,-15304
4319,474,473,497,15580,-5496,3212,4448,4128,-15128
4324,474,475,502,15528,-5424,3408,4428,4116,-15316
4330,474,479,503,15504,-5436,3276,4332,4092,-15088
4335,474,481,502,15464,-5508,3456,4248,4176,-15220
4341,474,483,501,15588,-5364,3396,4388,4136,-15092
4346,474,485,501,15528,-5444,3444,4372,4084,-15060
4353,474,488,505,15600,-5448,3268,4284,4180,-15260
4358,474,489,507,15520,-5408,3268,4288,4084,-15212
4364,474,490,510,15572,-5480,3288,4248,3996,-15280
4370,474,492,507,15520,-5476,3228,4324,4136,-15140
4375,474,497,509,15564,-5504,3244,4272,4080,-15240
4381,475,500,512,15556,-5552,3292,4344,4148,-15224
4386,475,501,508,15584,-5460,3308,4404,4124,-15336
4392,475,501,507,15576,-5524,3348,4360,4048,-15312
4398,475,501,509,15600,-5428,3324,4412,4104,-15148
4404,475,504,509,15496,-5376,3280,4292,4100,-15104
4409,475,507,508,15652,-5512,3420,4352,4012,-15112
4415,475,510,510,15592,-5448,3260,4336,4140,-15176
4421,475,509,512,15600,-5376,3276,4412,4260,-15172
4426,475,510,515,15560,-5412,3284,4212,4204,-15120
4432,475,509,509,15564,-5392,3248,4308,4096,-15132
4438,475,509,508,15580,-5340,3120,4332,4164,-15108
4444,475,510,507,15632,-5464,3272,4252,4136,-15128
4449,476,509,507,15528,-5352,3248,4256,4084,-15264
4455,476,507,508,15564,-5548,3312,4336,4096,-15072
4461,476,505,506,15540,-5472,3264,4368,4100,-15088
4466,476,502,503,15452,-5564,3380,4332,4008,-15168
4472,476,498,503,15516,-5452,3192,4376,4176,-14980
4477,476,494,501,15512,-5432,3408,4284,4092,-15184
4484,476,494,498,15620,-5420,3296,4252,4140,-15292
4489,476,492,498,15652,-5456,3128,4308,4192,-15044
4495,476,491,497,15624,-5440,3224,4312,4144,-15156
4500,476,491,495,15556,-5456,3268,4264,4172,-15124
4506,476,492,493,15440,-5460,3168,4356,4288,-14892
4512,476,492,494,15600,-5400,3200,4348,4260,-15188
4517,476,493,496,15596,-5420,3220,4336,4172,-15136
4524,476,494,497,15628,-5468,3304,4248,4128,-15236
4529,476,496,497,15580,-5528,3264,4204,4164,-15140
4535,476,498,497,15612,-5532,3220,4288,4048,-15228
4540,476,498,499,15544,-5400,3368,4348,4088,-15208
4546,477,498,501,15512,-5340,3224,4252,4088,-15120
4551,477,500,502,15532,-5512,3172,4320,4136,-15232
4557,477,502,503,15588,-5444,3344,4216,4084,-15068
4563,477,503,504,15644,-5508,3412,4396,4024,-15048
4569,477,503,499,15500,-5416,3284,4224,4068,-15216
4575,477,504,499,15556,-5608,3328,4340,4060,-15264
4580,477,504,504,15548,-5656,3164,4368,4084,-15104
4586,477,505,505,15512,-5532,3348,4332,4180,-15076
4591,477,506,505,15580,-5444,3356,4308,4184,-15200
4597,477,507,503,15592,-5420,3308,4432,4036,-15048
4602,477,507,504,15708,-5436,3180,4332,4128,-15196
4609,477,506,505,15532,-5392,3296,4284,4184,-15160
4615,477,507,504,15532,-5500,3188,4472,4080,-15300
4620,478,507,508,15516,-5528,3312,4292,4132,-15160
4626,478,509,504,15564,-5608,3248,4368,4068,-14988
4631,478,511,504,15520,-5436,3316,4284,4192,-15164
4637,478,509,504,15556,-5512,3232,4180,4100,-15276
4642,478,506,504,15548,-5552,3292,4292,4104,-15200
4648,478,507,505,15488,-5452,3228,4260,4208,-15156
4655,478,509,509,15484,-5480,3272,4372,4144,-15032
4660,478,509,506,15504,-5524,3288,4388,4196,-15252
4666,478,507,504,15624,-5540,3188,4252,4160,-15208
4671,478,507,503,15584,-5508,3356,4316,4160,-15184
4677,479,506,504,15596,-5448,3292,4332,4156,-15204
4682,479,507,510,15596,-5448,3316,4264,4156,-15032
4688,479,507,508,15636,-5520,3184,4296,4144,-15176
4694,479,507,503,15576,-5572,3192,4352,4160,-15140
4700,479,506,506,15496,-5428,3468,4332,4056,-15200
4706,479,506,504,15556,-5448,3264,4316,4136,-15264
4711,479,508,501,15520,-5500,3360,4296,4100,-15224
4717,479,510,506,15564,-5476,3328,4344,4140,-15196
4722,479,509,505,15560,-5492,3248,4352,4112,-15232
4728,479,507,505,15552,-5552,3296,4396,4088,-15240
4733,479,506,503,15680,-5472,3196,4344,4176,-15108
4740,479,507,507,15640,-5496,3144,4372,4156,-15156
4745,479,508,508,15460,-5496,3332,4272,4176,-15264
4751,479,509,504,15600,-5504,3292,4312,4156,-15120
4757,479,511,510,15580,-5436,3248,4352,4132,-15064
4762,479,512,510,15552,-5488,3292,4236,4116,-15080
4768,479,513,509,15556,-5500,3196,4384,4100,-15200
4773,479,514,509,15592,-5544,3132,4268,4072,-15108
4780,480,513,511,15508,-5456,3276,4344,4020,-15184
4785,480,514,517,15560,-5484,3348,4236,4232,-15192
4791,480,515,516,15624,-5512,3148,4280,4188,-15084
4796,480,521,514,15556,-5472,3228,4320,4200,-15160
4802,480,522,516,15592,-5516,3336,4372,4132,-15100
4808,480,523,516,15632,-5448,3324,4332,4020,-15064
4813,480,521,511,15588,-5504,3316,4352,4116,-15136
4819,480,515,511,15504,-5520,3216,4312,4212,-15196
4825,480,510,509,15620,-5472,3272,4308,4140,-15292
4831,480,505,501,15580,-5400,3204,4280,4120,-15216
4836,480,503,500,15556,-5516,3340,4392,4164,-15176
4842,480,503,498,15512,-5436,3324,4240,4072,-15172
4847,480,503,501,15560,-5416,3292,4412,4168,-15256
4853,480,503,503,15536,-5440,3120,4248,4104,-15092
4859,480,504,502,15464,-5472,3240,4352,4016,-15088
